7,C2-6271,Bella Donna*,#BCB6C0,
7,C2-7314,Cafe Latte*,#AD9072,
7,C2-8385,Quahog*,#AFA291,
7,C2-7293,Chai*,#D6B38D,
7,C2-5242,Dorian Gray*,#D2D5CC,
7,C2-5164,Shark Fin*,#8EA5AD,
7,C2-2323,Roasted Tomato*,#9F4B31,
7,C2-7230,French Roast*,#40352F,
7,C2-8399,Wood Ash*,#A59C8B,
7,C2-1007,Architectural White*,#F7F6F2,
7,C2-8035,Haddon Hall*,#C8CBC0,
7,C2-4395,Misty Morn*,#A9BEB7,
7,C2-6446,Wicked*,#4D383F,
7,C2-3051,Chamomile*,#E4C493,
7,C2-8266,Vancouver Day*,#CFCCC5,
7,C2-8287,Silver Screen*,#A9B5B3,
7,C2-7174,Cappuccino Froth*,#D1C0B0,
7,C2-7146,Shiitake*,#D7CAB7,
7,C2-8448,Stout*,#3C3B39,
7,C2-7160,Sandcastle*,#DCCBB9,
7,C2-8322,Carbon Dust*,#888C8D,
7,C2-4255,Ice Fog*,#CFD8D5,
7,C2-3072,Palomino*,#DFAE74,
7,C2-2267,Potsticker*,#E2CAB0,
7,C2-3044,Polenta*,#F7D095,
7,C2-2337,Chipotle*,#86482F,
7,C2-7307,Tempura*,#BB9870,
7,C2-8231,Mainsail*,#EAE7E0,
7,C2-5067,Inuvik Ice*,#93ADAA,
7,C2-2169,Sorbet*,#E2A68A,
7,C2-3205,Curry*,#CC9517,
7,C2-4052,Lemongrass*,#EFECB7,
7,C2-8420,Titanium*,#928B85,
7,C2-8021,Grout*,#AEB4A8,
7,C2-8063,Portage*,#D6D2C7,
7,C2-7300,Challah*,#D0AA85,
7,C2-4360,Vapour*,#D6DCD2,
7,C2-7139,Noodle*,#E1D6C4,
7,C2-2309,Tiger Lily*,#C8664D,
7,C2-8392,Bramble*,#B2AC9C,
7,C2-8357,Seraph*,#C7C7C7,
7,C2-2176,Calypso*,#DC8F71,
7,C2-7181,Motley*,#B5A99D,
7,C2-8280,Melodic*,#B8B9B1,
7,C2-8049,Fava*,#BEB9A6,
7,C2-5326,Sorcerer*,#434F5B,
7,C2-8329,Jailhouse Rock*,#6D6E69,
7,C2-2022,Winsome*,#F3E0D1,
7,C2-3289,Outback*,#A8AAA7,
7,C2-8273,Monday Morning*,#B7AA7E,
7,C2-2365,Beehive*,#F8D9AD,
7,C2-6096,Moody Blue*,#6E6651,
7,C2-7552,Toadstool*,#547EA6,
7,C2-2127,Vellum*,#F3EAD9,
7,C2-2211,Fireball*,#C74722,
7,C2-5228,Moby Dick*,#213140,
7,C2-2106,Gingersnap*,#864A3F,
7,C2-8217,Summer Squall*,#4B5B6A,
7,C2-1301,Turkish Market*,#A6514A,
7,C2-7440,Woodpecker*,#8E8272,
7,C2-8042,Glacial Stream*,#CED1C6,
7,C2-8056,Russian Olive*,#AFB0A0,
7,C2-8259,Salt Water*,#D3D6CD,
7,C2-2407,Calliope*,#D88E5D,
7,C2-5025,Polar Cap*,#E6F2F0,
7,C2-055,Molten*,#943438,
7,C2-7258,Buttermilk*,#D6CABE,
7,C2-7167,Shaker*,#EAD8C0,
7,C2-7251,Parchment*,#E3D8C6,
7,C2-8252,Potato Leek*,#C9BAA3,
7,C2-8371,Ostrich*,#8DBFC0,
7,C2-5046,A Cappella*,#E1DCC9,
7,C2-4164,New Leaf*,#CFC5A2,
